Data;Ano;Mes;Product;Region;Retailer;Sales Method;State;Price per Unit;Total Sales;Units Sold
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Foot Locker;Site;Rhode Island;39;273;7
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Site;West Virginia;24;144;6
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Site;West Virginia;32;256;8
jan/21;2021;1;Roupa Masculino;Nordeste;Kohl's;Site;Delaware;41;205;5
nov/21;2021;11;Roupa Masculino;Nordeste;Kohl's;Site;Delaware;60;420;7
dez/21;2021;12;Roupa Masculino;Nordeste;Kohl's;Site;Delaware;61;549;9
fev/21;2021;2;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;41;205;5
set/21;2021;9;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;47;188;4
mai/21;2021;5;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;47;329;7
out/21;2021;10;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;58;232;4
ago/21;2021;8;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;46;230;5
jul/21;2021;7;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;48;336;7
abr/21;2021;4;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;44;132;3
mar/21;2021;3;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;43;129;3
jun/21;2021;6;Roupa Masculino;Nordeste;Kohl's;Site;New Jersey;46;322;7
jan/21;2021;1;Roupa Masculino;Nordeste;Kohl's;Site;New York;49;735;15
dez/21;2021;12;Roupa Masculino;Nordeste;Kohl's;Site;New York;60;960;16
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Kohl's;Site;Delaware;53;477;9
jan/21;2021;1;Calçado Atlético Masculino;Nordeste;Kohl's;Site;Delaware;33;264;8
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Kohl's;Site;Delaware;50;500;10
fev/21;2021;2;Calçado Atlético Masculino;Nordeste;Kohl's;Site;Delaware;32;160;5
abr/21;2021;4;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;33;165;5
jun/21;2021;6;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;44;484;11
ago/21;2021;8;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;42;420;10
mar/21;2021;3;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;32;192;6
mai/21;2021;5;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;41;287;7
set/21;2021;9;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;41;287;7
jul/21;2021;7;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;42;420;10
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New Jersey;48;288;6
fev/21;2021;2;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New York;37;555;15
jan/21;2021;1;Calçado Atlético Masculino;Nordeste;Kohl's;Site;New York;39;624;16
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Kohl's;Site;Delaware;60;840;14
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Kohl's;Site;Delaware;62;1054;17
fev/21;2021;2;Calçado de Rua Masculino;Nordeste;Kohl's;Site;Delaware;34;510;15
jan/21;2021;1;Calçado de Rua Masculino;Nordeste;Kohl's;Site;Delaware;32;448;14
mar/21;2021;3;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;32;448;14
jun/21;2021;6;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;45;720;16
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;53;636;12
jul/21;2021;7;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;47;893;19
mai/21;2021;5;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;48;624;13
ago/21;2021;8;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;47;846;18
set/21;2021;9;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;46;552;12
abr/21;2021;4;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New Jersey;34;442;13
fev/21;2021;2;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New York;37;888;24
jan/21;2021;1;Calçado de Rua Masculino;Nordeste;Kohl's;Site;New York;39;858;22
dez/21;2021;12;Roupa Feminina;Nordeste;Kohl's;Site;Delaware;65;780;12
jan/21;2021;1;Roupa Feminina;Nordeste;Kohl's;Site;Delaware;33;231;7
out/21;2021;10;Roupa Feminina;Nordeste;Kohl's;Site;Delaware;63;504;8
nov/21;2021;11;Roupa Feminina;Nordeste;Kohl's;Site;Delaware;64;640;10
mar/21;2021;3;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;32;192;6
jun/21;2021;6;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;50;600;12
mai/21;2021;5;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;51;510;10
fev/21;2021;2;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;32;224;7
set/21;2021;9;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;50;350;7
ago/21;2021;8;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;52;572;11
jul/21;2021;7;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;54;702;13
abr/21;2021;4;Roupa Feminina;Nordeste;Kohl's;Site;New Jersey;33;231;7
jan/21;2021;1;Roupa Feminina;Nordeste;Kohl's;Site;New York;38;608;16
dez/21;2021;12;Roupa Feminina;Nordeste;Kohl's;Site;New York;69;1242;18
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Kohl's;Site;Delaware;27;108;4
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Kohl's;Site;Delaware;51;408;8
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Kohl's;Site;Delaware;53;530;10
mai/21;2021;5;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;38;228;6
abr/21;2021;4;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;27;81;3
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;36;180;5
mar/21;2021;3;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;27;54;2
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;48;144;3
fev/21;2021;2;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;29;87;3
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;37;148;4
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;36;216;6
jun/21;2021;6;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New Jersey;39;273;7
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New York;54;864;16
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Kohl's;Site;New York;34;442;13
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Kohl's;Site;Delaware;24;144;6
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Kohl's;Site;Delaware;24;168;7
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Kohl's;Site;Delaware;52;468;9
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Kohl's;Site;Delaware;50;550;11
abr/21;2021;4;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;24;120;5
mai/21;2021;5;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;38;304;8
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;46;184;4
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;37;296;8
mar/21;2021;3;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;24;144;6
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;38;266;7
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;39;195;5
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New Jersey;37;296;8
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New York;52;832;16
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New York;29;493;17
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Kohl's;Site;New York;29;406;14
mar/21;2021;3;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;48;192;4
set/21;2021;9;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;50;250;5
out/21;2021;10;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;64;256;4
fev/21;2021;2;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;49;294;6
mai/21;2021;5;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;50;350;7
ago/21;2021;8;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;51;255;5
jun/21;2021;6;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;53;371;7
jul/21;2021;7;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;53;424;8
abr/21;2021;4;Roupa Masculino;Nordeste;Sports Direct;Site;Connecticut;46;184;4
set/21;2021;9;Roupa Masculino;Nordeste;Sports Direct;Site;Maryland;48;144;3
jul/21;2021;7;Roupa Masculino;Nordeste;Sports Direct;Site;Maryland;46;230;5
ago/21;2021;8;Roupa Masculino;Nordeste;Sports Direct;Site;Maryland;47;188;4
out/21;2021;10;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;62;186;3
set/21;2021;9;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;52;156;3
ago/21;2021;8;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;50;200;4
fev/21;2021;2;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;48;192;4
abr/21;2021;4;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;49;147;3
mai/21;2021;5;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;50;250;5
jun/21;2021;6;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;51;306;6
mar/21;2021;3;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;46;138;3
jul/21;2021;7;Roupa Masculino;Nordeste;Sports Direct;Site;Massachusetts;53;371;7
jan/21;2021;1;Roupa Masculino;Nordeste;Sports Direct;Site;New Jersey;49;294;6
nov/21;2021;11;Roupa Masculino;Nordeste;Sports Direct;Site;New Jersey;55;330;6
dez/21;2021;12;Roupa Masculino;Nordeste;Sports Direct;Site;New Jersey;55;440;8
jan/21;2021;1;Roupa Masculino;Nordeste;Sports Direct;Site;Rhode Island;48;192;4
dez/21;2021;12;Roupa Masculino;Nordeste;Sports Direct;Site;Rhode Island;56;392;7
nov/21;2021;11;Roupa Masculino;Nordeste;Sports Direct;Site;Rhode Island;58;232;4
jun/21;2021;6;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;48;432;9
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;52;364;7
set/21;2021;9;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;47;376;8
mai/21;2021;5;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;48;336;7
jul/21;2021;7;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;48;528;11
mar/21;2021;3;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;38;228;6
abr/21;2021;4;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;38;228;6
ago/21;2021;8;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Connecticut;48;528;11
set/21;2021;9;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Maryland;44;264;6
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Maryland;48;288;6
jul/21;2021;7;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Maryland;42;294;7
ago/21;2021;8;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Maryland;41;328;8
set/21;2021;9;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;49;294;6
ago/21;2021;8;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;47;423;9
jun/21;2021;6;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;47;423;9
mai/21;2021;5;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;47;235;5
jul/21;2021;7;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;49;539;11
abr/21;2021;4;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;37;185;5
mar/21;2021;3;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;38;190;5
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Massachusetts;53;318;6
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;New Jersey;49;539;11
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;New Jersey;46;368;8
fev/21;2021;2;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;New Jersey;37;185;5
jan/21;2021;1;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;New Jersey;37;333;9
fev/21;2021;2;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Rhode Island;38;152;4
jan/21;2021;1;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Rhode Island;38;266;7
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Rhode Island;46;276;6
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Sports Direct;Site;Rhode Island;45;360;8
abr/21;2021;4;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;36;540;15
mar/21;2021;3;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;39;507;13
mai/21;2021;5;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;54;756;14
set/21;2021;9;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;52;676;13
jul/21;2021;7;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;54;1026;19
jun/21;2021;6;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;50;900;18
ago/21;2021;8;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;51;816;16
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Connecticut;59;649;11
set/21;2021;9;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Maryland;49;637;13
ago/21;2021;8;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Maryland;48;672;14
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Maryland;52;572;11
jun/21;2021;6;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;51;816;16
jul/21;2021;7;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;52;780;15
set/21;2021;9;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;53;742;14
mai/21;2021;5;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;53;689;13
mar/21;2021;3;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;38;494;13
ago/21;2021;8;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;50;800;16
abr/21;2021;4;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;38;456;12
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Massachusetts;57;684;12
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;New Jersey;55;825;15
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;New Jersey;59;649;11
fev/21;2021;2;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;New Jersey;39;585;15
jan/21;2021;1;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;New Jersey;38;494;13
fev/21;2021;2;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Rhode Island;36;504;14
jan/21;2021;1;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Rhode Island;38;494;13
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Rhode Island;55;550;10
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Sports Direct;Site;Rhode Island;54;756;14
fev/21;2021;2;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;39;312;8
jul/21;2021;7;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;56;784;14
mar/21;2021;3;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;38;266;7
set/21;2021;9;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;54;432;8
mai/21;2021;5;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;55;605;11
jun/21;2021;6;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;56;672;12
abr/21;2021;4;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;36;252;7
ago/21;2021;8;Roupa Feminina;Nordeste;Sports Direct;Site;Connecticut;55;605;11
set/21;2021;9;Roupa Feminina;Nordeste;Sports Direct;Site;Maryland;54;270;5
jul/21;2021;7;Roupa Feminina;Nordeste;Sports Direct;Site;Maryland;54;540;10
ago/21;2021;8;Roupa Feminina;Nordeste;Sports Direct;Site;Maryland;53;424;8
jun/21;2021;6;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;54;540;10
mar/21;2021;3;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;39;195;5
mai/21;2021;5;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;55;495;9
jul/21;2021;7;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;55;715;13
fev/21;2021;2;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;38;304;8
abr/21;2021;4;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;39;312;8
set/21;2021;9;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;57;342;6
ago/21;2021;8;Roupa Feminina;Nordeste;Sports Direct;Site;Massachusetts;58;522;9
jan/21;2021;1;Roupa Feminina;Nordeste;Sports Direct;Site;New Jersey;37;296;8
nov/21;2021;11;Roupa Feminina;Nordeste;Sports Direct;Site;New Jersey;59;531;9
out/21;2021;10;Roupa Feminina;Nordeste;Sports Direct;Site;New Jersey;62;434;7
dez/21;2021;12;Roupa Feminina;Nordeste;Sports Direct;Site;New Jersey;59;590;10
jan/21;2021;1;Roupa Feminina;Nordeste;Sports Direct;Site;Rhode Island;38;266;7
out/21;2021;10;Roupa Feminina;Nordeste;Sports Direct;Site;Rhode Island;64;384;6
nov/21;2021;11;Roupa Feminina;Nordeste;Sports Direct;Site;Rhode Island;60;480;8
dez/21;2021;12;Roupa Feminina;Nordeste;Sports Direct;Site;Rhode Island;60;540;9
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;50;200;4
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;41;287;7
mai/21;2021;5;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;44;264;6
mar/21;2021;3;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;32;96;3
jun/21;2021;6;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;42;336;8
fev/21;2021;2;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;32;96;3
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;42;336;8
abr/21;2021;4;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;32;128;4
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Connecticut;41;205;5
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Maryland;36;108;3
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Maryland;37;148;4
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Maryland;36;180;5
jun/21;2021;6;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;41;287;7
mar/21;2021;3;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;34;306;9
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;42;210;5
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;44;264;6
fev/21;2021;2;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;32;224;7
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;54;162;3
abr/21;2021;4;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;32;128;4
mai/21;2021;5;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;44;220;5
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Massachusetts;42;168;4
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;New Jersey;33;132;4
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;New Jersey;47;376;8
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;New Jersey;49;343;7
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Rhode Island;34;102;3
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Rhode Island;48;336;7
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Sports Direct;Site;Rhode Island;48;288;6
mai/21;2021;5;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;43;301;7
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;41;369;9
abr/21;2021;4;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;29;174;6
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;53;265;5
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;41;246;6
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;44;352;8
mar/21;2021;3;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;29;203;7
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Connecticut;42;378;9
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Maryland;49;147;3
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Maryland;37;222;6
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Maryland;38;152;4
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Maryland;39;234;6
abr/21;2021;4;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;29;116;4
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;42;294;7
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;53;159;3
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;42;294;7
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;41;164;4
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;41;328;8
mar/21;2021;3;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;28;140;5
mai/21;2021;5;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Massachusetts;41;246;6
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;New Jersey;28;252;9
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;New Jersey;29;203;7
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;New Jersey;49;441;9
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;New Jersey;48;336;7
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Rhode Island;27;189;7
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Rhode Island;29;174;6
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Rhode Island;47;329;7
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Sports Direct;Site;Rhode Island;48;288;6
abr/20;2020;4;Roupa Masculino;Nordeste;Walmart;Site;New York;58;1450;25
abr/20;2020;4;Roupa Masculino;Nordeste;Walmart;Site;New York;64;1536;24
